date,net_impact,weighted_horizon,news_count,divergence
2023-05-18,34898.99008708648,1.3994594594594596,32.0,9.38083151964686
2023-05-19,11376.817373046877,0.5037037037037035,17.0,5.049752469181039
2023-05-20,-829.7750000000001,0.0,2.0,0.7071067811865476
2023-05-21,2371.92,0.7499999999999999,2.0,0.7071067811865476
2023-05-22,6404.842539062499,-2.6787878787878787,13.0,3.8944404818493075
2023-05-23,23434.431391601564,24.93333333333329,17.0,5.049752469181039
2023-05-24,7985.649755859376,1.1047619047619028,14.0,4.183300132670378
2023-05-25,36972.03379012921,1.6260450160771702,39.0,11.40175425099138
2023-05-26,42080.58567451708,0.5348189415041785,39.0,11.40175425099138
2023-05-27,6508.4946875,0.7781250000000001,8.0,2.449489742783178
2023-05-28,38395.027460937505,1.6743119266055044,10.0,3.0276503540974917
2023-05-29,39215.393323478704,0.794535519125683,24.0,7.0710678118654755
2023-05-30,28073.36142822266,0.0,16.0,4.760952285695233
2023-05-31,17170.706449279787,0.0,20.0,5.916079783099616
2023-06-01,8901.634542360305,0.0,22.0,6.493586579592718
2023-06-02,7308.07819885254,1.025225225225225,19.0,5.627314338711377
2023-06-03,11873.18,0.0,3.0,1.0
2023-06-04,8971.934374999999,0.7935483870967741,7.0,2.160246899469287
2023-06-05,,-4.261538461538461,32.0,9.38083151964686
2023-06-06,,-0.8506072874493925,72.0,20.92844953645635
2023-06-07,8065.827389335632,-2.1203980099502493,22.0,6.493586579592718
2023-06-08,7286.877897639276,-15.22873563218391,24.0,7.0710678118654755
2023-06-09,41474.34846191406,2.5810679611650484,19.0,5.627314338711377
2023-06-10,19170.453749999997,3.652380952380952,8.0,2.449489742783178
2023-06-11,6814.368749999999,2.2611111111111115,12.0,3.605551275463989
2023-06-12,8345.64018560052,0.9153526970954358,27.0,7.937253933193772
2023-06-13,34324.251746374975,1.401060445387062,39.0,11.40175425099138
2023-06-14,13570.162935442924,0.0,25.0,7.359800721939872
2023-06-15,26164.675250602366,1.8510204081632653,28.0,8.225975119502044
2023-06-16,38369.66,0.0,4.0,1.2909944487358056
2023-06-19,-72.73275,14.75851851851852,6.0,0.5741660619251774
2023-06-20,52.1290859375,2.922821576763486,11.0,0.685731195678943
